organic_core,metal_node,topology,smiles,lcd,pld,density,agsa,co2n2_co2_mol_kg,co2n2_n2_mol_kg,co2ch4_co2_mol_kg,co2ch4_ch4_mol_kg,selfies_safe,mask,train/test,scscore
sym_3_vae_1168,sym_9_mc_5,spn,[Lr]c1ccc(c2c1cnnc2)[Lr],36.32062,31.065,0.232888,3335.67,0.189145498,0.24962342,0.74440968,2.441153189,TRUE,TRUE,1,2.884676027
sym_5_vae_84,sym_9_mc_5,soc,[Lr]OC/C=C/CO[Lr],19.63059,13.49651,0.388769,4083.61,0.23437847,0.185728716,0.744393249,1.972820063,TRUE,TRUE,1,1.507580605
sym_0_on_14,sym_5_mc_2,she,[Lr]c1ccc(nc1)c1ccc(cn1)[Lr],27.77381,13.97907,0.318778,4949.06,0.244098538,0.244981081,0.744392914,2.360006658,TRUE,TRUE,1,2.666385841
sym_5_vae_196,sym_8_mc_7,csq,Cc1c(c2cn([Lr])nc2)cc(C)c(c3cn([Lr])nc3)c1,40.51942,39.26667,0.211146,5970.23,0.234749946,0.341281084,0.7443693,2.990378095,TRUE,TRUE,1,3.803373197
sym_3_vae_456,sym_4_mc_1,ctn,COc(c1)c(OC)cc2c1c(c3ccc(/C=C/[Lr])cc3)c(cc(OC)c(OC)c4)c4c2c5ccc(/C=C/[Lr])cc5,41.28259,31.69993,0.0683035,8237.27,0.220654639,0.639210796,0.744368436,4.470808611,FALSE,FALSE,-1,4.057719
sym_5_on_12,sym_7_mc_4,tpt,Cc1c(c2ccc(c3c(C)nn([Lr])c3C)cc2)c(C)n([Lr])n1,38.18555,35.29614,0.131941,7441.38,0.128922263,0.375824082,0.744364154,3.016974358,TRUE,TRUE,1,3.622084942
sym_5_vae_218,sym_7_mc_4,stp,[Lr]c1ccc(N2C=CC(C3C=CN(c4ccc([Lr])cc4)C=C3)C=C2)cc1,49.08087,46.26013,0.0943553,7144.82,0.188893467,0.497038805,0.744341352,3.860896346,TRUE,TRUE,1,2.779567186
sym_5_vae_298,sym_9_mc_5,soc,[Lr]c1ccc(c2cc3c(cc(c4ccc([Lr])cc4)cc5)c5[nH]c3cc2)cc1,30.55395,23.20873,0.237375,4865.71,0.196760368,0.278187888,0.744331895,2.801233135,FALSE,FALSE,-1,4.084799667
sym_5_vae_70,sym_7_mc_4,stp,[Lr]c1ccc(c2c3ccccc3c(c4c5ccccc5c(c6ccc([Lr])cc6)c7c4cccc7)c8c2cccc8)cc1,24.63544,17.13075,0.37694,4056.74,0.24124115,0.239073582,0.744330609,3.058743614,TRUE,TRUE,1,3.840323962
sym_5_on_12,sym_7_mc_4,stp,[Lr]c1cc(C(c2cc([Lr])ccc2C3=O)=O)c3cc1,25.82521,23.49796,0.258346,5101.15,0.194588377,0.280101764,0.744329849,2.923455927,TRUE,TRUE,1,2.903207262
sym_3_vae_1001,sym_3_mc_0,srsb,[Lr]c1cc2c(=O)c3ccc([Lr])cc3[nH]c2cc1,44.50327,40.76263,0.0550623,6529.55,0.234321188,0.753822817,0.7443085,4.57339765,TRUE,TRUE,0,3.176150078
sym_5_on_12,sym_7_mc_4,tpt,[Lr]n(c(=O)c(ccc1c23)c2c4ccc3c(=O)n([Lr])c1=O)c4=O,35.2015,33.42659,0.183027,5790.49,0.160140372,0.326445808,0.744300455,2.735786648,FALSE,FALSE,-1,3.029170705
sym_5_vae_BR3264,sym_8_mc_7,csq,[Lr]c1ccc(c2cc3ncc([Lr])cc3cc2)cc1,38.86342,35.04355,0.210872,5706.21,0.236678589,0.355922241,0.744269811,3.078893458,TRUE,TRUE,1,3.451186361
sym_5_on_12,sym_9_mc_5,soc,[Lr]c1ccc(cc1)[Lr],16.82636,14.62298,0.492336,3225.1,0.186917928,0.178452634,0.744264394,2.200612949,TRUE,TRUE,1,1.602361332
sym_5_vae_196,sym_7_mc_4,stp,[Lr]C12C=CC(C=C1)(C=C2)[Lr],22.47564,21.04078,0.373883,3930.47,0.19842659,0.250567031,0.744261556,3.136799952,TRUE,TRUE,1,1.831772347
sym_3_vae_1001,sym_4_mc_1,bor,[Lr]c1oc(cnc(c2cccc(c3cc4cc([Lr])oc4cn3)n2)c5)c5c1,46.77231,34.1003,0.0613028,7383.46,0.234230053,0.728082079,0.744191379,4.54927462,FALSE,FALSE,-1,4.569528431
sym_5_on_10,sym_7_mc_4,stp,CN1C=CN(Cc2c(c3ccc([Lr])cc3)ccc([Lr])c2)C1,27.13299,23.19773,0.263364,4989.18,0.199535376,0.273358817,0.744190254,3.058574005,TRUE,TRUE,1,3.617096826
sym_3_vae_251,sym_9_mc_5,spn,[Lr]c1nnn(c1)[Lr],35.67792,30.10782,0.228031,3564.71,0.214658727,0.255667363,0.744162231,2.379719413,TRUE,TRUE,1,1.579602137
sym_5_vae_84,sym_5_mc_2,ssa,[Lr]C1SCC(N1)[Lr],22.2852,19.72298,0.365191,3691.51,0.365626286,0.245356027,0.744133079,2.401137784,TRUE,TRUE,1,1.715996509
sym_4_on_6,sym_9_mc_5,iac,[Lr]c1sc2c(c1C)c(c(s2)[Lr])C,12.34014,9.4438,0.771144,2437.84,0.257022987,0.159673237,0.744132906,1.9741622,TRUE,TRUE,1,2.623379601
sym_5_vae_317,sym_5_mc_2,ssa,[Lr]c(c1)cc2c(=O)oc3cc([Lr])cc4c3c2c1oc4=O,31.26117,29.30237,0.214464,4964.06,0.241686828,0.32666267,0.744097663,2.861343719,TRUE,TRUE,1,3.145289611
sym_3_vae_762,sym_5_mc_2,pto,[Lr]N1C=CN([Lr])C1,13.11775,7.68507,0.514544,4661.29,0.234270561,0.212757696,0.744095175,2.335138233,TRUE,TRUE,1,1.450524908
sym_5_vae_84,sym_9_mc_5,soc,[Lr]c1ccc(s1)c1ccc(s1)[Lr],19.61441,15.56076,0.353187,4034.47,0.299900904,0.227211075,0.744091287,2.292540214,TRUE,TRUE,1,2.244038188
None,sym_8_mc_8,reo,[Lr]c1c(C)cc(c2cc(C)c([Lr])cc2)cc1,24.85035,14.68105,0.342897,4555.4,0.203553087,0.248659223,0.744004618,3.015917946,TRUE,TRUE,1,2.871259356
sym_3_vae_2082,sym_3_mc_0,srsb,CCc1c(CC)c([Lr])[nH]c1c2nc(c3c(CC)c(CC)c([Lr])[nH]3)ccc2,35.60217,32.05753,0.0828483,7094.81,0.260741787,0.542374384,0.743983815,3.828787292,TRUE,TRUE,1,3.725384204
sym_4_vae_2723,sym_16_mc_14,gar,CCc1c(CC)c([Lr])[nH]c1c2nc(c3c(CC)c(CC)c([Lr])[nH]3)ccc2,22.31389,17.83192,0.328729,4171.31,0.176182126,0.208795748,0.743983694,2.313583414,TRUE,TRUE,1,3.725384204
sym_3_vae_762,sym_3_mc_0,srsb,[Lr]c1ccc(N2CCCN(c3ccc([Lr])cc3)CC2)cc1,44.12212,39.84545,0.0485034,7409.31,0.222683541,0.828945597,0.743960831,4.996716845,TRUE,TRUE,0,3.28439233
sym_3_vae_1001,sym_9_mc_5,spn,[Lr]c1ccc2c(c1)ccc(c2)[Lr],49.91363,42.43976,0.132975,4287.38,0.191630772,0.360319431,0.743960079,3.081692483,TRUE,TRUE,1,2.479793891
sym_5_on_10,sym_4_mc_1,pth,[Lr]n1cc(ccc(cn([Lr])c2)c3c2cc4)c3c4c1,19.38403,16.09684,0.177469,6726.06,0.237075002,0.4028602,0.743957591,3.347491591,TRUE,TRUE,1,3.305620905
sym_5_vae_70,sym_7_mc_4,tpt,[Lr]c1ccc(c2c3ccccc3c(c4c5ccccc5c(c6ccc([Lr])cc6)c7c4cccc7)c8c2cccc8)cc1,50.20264,44.4658,0.137981,5953.56,0.191585527,0.389414261,0.743933731,3.605031786,TRUE,TRUE,1,3.840323962
sym_3_vae_762,sym_3_mc_0,srsb,CC(C)c1c(N2C=CN(c3c(C(C)C)cc([Lr])cc3C(C)C)C2)c(C(C)C)cc([Lr])c1,40.84222,33.2098,0.073142,7113.21,0.258730103,0.61341738,0.743925232,4.038734236,TRUE,TRUE,1,3.546802703
sym_5_vae_84,sym_9_mc_5,soc,[Lr]c1cn([Lr])nn1,13.94029,11.62712,0.563274,3320.09,0.237416162,0.175554813,0.743892446,2.088544617,TRUE,TRUE,1,1.579602137
sym_4_on_7,sym_4_mc_1,lcsb,[Lr]c1ccc(C#Cc2ccc(C#Cc3ccc([Lr])cc3)cc2)cc1,38.4196,32.82481,0.055814,8710.4,0.230345308,0.765580692,0.743881782,4.990078107,TRUE,TRUE,1,3.273987928
sym_5_vae_196,sym_4_mc_1,pts,[Lr]c1cc2nc(c3ccc(c4nc5ccc([Lr])cc5[nH]4)cc3)[nH]c2cc1,34.13158,29.3042,0.0755536,7453.71,0.228422941,0.619580723,0.743826959,4.167200257,TRUE,TRUE,1,4.39196143
sym_5_vae_218,sym_9_mc_5,soc,[Lr]N1C=CN([Lr])C1,15.70112,13.38016,0.546112,3116.45,0.19583958,0.174821463,0.743817683,2.09691766,TRUE,TRUE,1,1.450524908
sym_3_vae_289,sym_6_mc_3,pyr,[Lr]c1ccc(C#Cc2c3ccccc3c(C#Cc4ccc([Lr])cc4)c5c2cccc5)cc1,33.15855,26.8946,0.0944258,7480.77,0.212877153,0.504927608,0.743798781,3.820142999,TRUE,TRUE,1,3.723915969
None,sym_8_mc_9,reo,[Lr]c1ccc2c(c1)cc1c(c2)cc(cc1)[Lr],23.83736,11.28108,0.519058,3048.56,0.184482039,0.178162027,0.743758587,2.184320744,TRUE,TRUE,1,3.225459071
sym_4_vae_645,sym_4_mc_1,lcsb,[Lr]c1ccc(c2c1OCO2)[Lr],12.84777,9.41309,0.427344,4823.22,0.234935637,0.251072494,0.743750228,2.686529404,TRUE,TRUE,1,2.280177819
sym_5_on_9,sym_7_mc_4,stp,[Lr]c1ncc(nc1)[Lr],23.03311,22.21767,0.405931,3746.29,0.218395353,0.229082807,0.743731924,2.672407104,TRUE,TRUE,0,2.387899402
sym_5_on_12,sym_8_mc_9,csq,[Lr]c1c(C)cc(c2cc(C)c([Lr])cc2)cc1,42.45466,40.77443,0.277938,4290.72,0.256832171,0.281195083,0.743728343,2.679648837,TRUE,TRUE,1,2.871259356
sym_4_on_6,sym_9_mc_5,iac,[Lr]c1ccc2c(c1)ccc1c2ccc(c1)[Lr],17.53639,14.26251,0.426369,3830.02,0.182820116,0.201827559,0.743694347,2.380330838,TRUE,TRUE,1,3.484933211
sym_3_vae_724,sym_6_mc_3,pyr,[Lr]c1ccc(c2c(Cn3cncc3)cc([Lr])cc2)cc1,16.01411,12.97933,0.310301,5461.19,0.205630877,0.231316879,0.743694052,2.387826771,TRUE,TRUE,1,3.523364423
sym_3_vae_BR429,sym_8_mc_7,the,[Lr]c1ccc(c2cc3c(cc(c4ccc([Lr])cc4)cc5)c5[nH]c3cc2)cc1,37.335,28.23922,0.154312,6288.55,0.225114514,0.401634738,0.7436863,3.200400151,FALSE,FALSE,-1,4.084799667
sym_3_vae_724,sym_8_mc_7,the,[Lr]c1cc2[nH]c(c3ccc(c4[nH]c5cc([Lr])ccc5n4)cc3)nc2cc1,46.47454,36.26681,0.121869,6178.68,0.247898378,0.446603581,0.743670672,3.243373804,TRUE,TRUE,1,4.304249428
sym_3_vae_1168,sym_9_mc_5,spn,[Lr]c1c2CCc2c(c2c1CC2)[Lr],39.07426,33.05196,0.229202,3194.4,0.225848046,0.271866772,0.743652984,2.668819519,TRUE,TRUE,1,2.890180763
sym_4_vae_2723,sym_4_mc_1,diab,COc1c(/C=C/c2ccc([Lr])cc2)cc(OC)c(/C=C/c3ccc([Lr])cc3)c1,39.54611,32.78834,0.0655094,7955.11,0.235874058,0.694111186,0.74364095,4.551119234,TRUE,TRUE,1,3.38481401
sym_5_vae_434,sym_9_mc_5,soc,[Lr]c1ccc(NC2=Nc3c(NC2Nc4ccc([Lr])cc4)cccc3)cc1,26.26742,17.83277,0.330759,4160.66,0.195772762,0.208329325,0.743617599,2.242313152,TRUE,TRUE,1,3.700792737
sym_5_vae_298,sym_5_mc_2,nbob,[Lr]c1c(C)nc(c2nc(C)c([Lr])cc2)cc1,16.57406,11.05552,0.312667,5955.61,0.246673867,0.286778665,0.743614108,2.767023777,TRUE,TRUE,1,2.9209517
sym_4_on_8,sym_16_mc_14,gar,[Lr]c1c(C)nn([Lr])c1C,12.65728,9.84891,0.753982,2567.01,0.198825925,0.132292548,0.743609284,1.859442571,TRUE,TRUE,1,2.306570911
sym_3_vae_289,sym_6_mc_3,pyr,[Lr]c1oc(cnc(c2cccc(c3cc4cc([Lr])oc4cn3)n2)c5)c5c1,26.46957,21.4126,0.145977,6796.26,0.206946153,0.373083205,0.743605838,2.98602594,FALSE,FALSE,-1,4.569528431
sym_5_vae_298,sym_5_mc_2,lvtb,[Lr]c(c1)cc2c(=O)oc3cc([Lr])cc4c3c2c1oc4=O,21.72992,15.38569,0.256363,5166.16,0.246255934,0.304930157,0.743558431,2.806781449,TRUE,TRUE,1,3.145289611
sym_5_vae_196,sym_3_mc_0,pto,[Lr][Lr],18.11114,12.37451,0.572683,2982.68,0.241451007,0.165356177,0.743548521,1.723809138,TRUE,TRUE,1,1.592330509
sym_3_vae_724,sym_8_mc_7,the,O=C1c2c(C(c3ccc([Lr])cc31)=O)cc([Lr])cc2,28.81909,20.18588,0.295362,4702.3,0.248952441,0.289790167,0.743542676,2.700599777,TRUE,TRUE,1,2.903207262
sym_3_on_2,sym_4_mc_1,bor,CC(C)c1c(N2C=CN(c3c(C(C)C)cc([Lr])cc3C(C)C)C2)c(C(C)C)cc([Lr])c1,36.71277,26.39006,0.101747,7443.81,0.254848703,0.525074439,0.743510326,3.92971369,TRUE,TRUE,0,3.546802703
sym_5_vae_84,sym_9_mc_5,soc,c1c2cc([Lr])ccc2nc(c(n3)ccc4c3ccc([Lr])c4)c1,27.57734,22.46213,0.189617,5106.13,0.260160409,0.314818111,0.743508015,2.848626904,TRUE,TRUE,1,4.249720387
sym_5_vae_BR3264,sym_3_mc_0,pto,[Lr]c1cc2nc(c3ccc(c4nc5ccc([Lr])cc5[nH]4)cc3)[nH]c2cc1,60.02651,35.68787,0.0596876,7283.05,0.222164786,0.716801591,0.743506821,4.51187265,TRUE,TRUE,1,4.39196143
sym_5_on_9,sym_5_mc_2,ssa,[Lr]c1cc2nc(c3ccc(c4[nH]c5ccc([Lr])cc5n4)cc3)[nH]c2cc1,51.70039,50.75048,0.114416,6345.75,0.249421861,0.464254257,0.743505328,3.311844219,TRUE,TRUE,1,4.323977373
sym_5_vae_196,sym_12_mc_11,ftw,[Lr]OC/C=C/CO[Lr],14.3408,7.23125,0.505487,4427.98,0.166886104,0.188384532,0.743487308,2.37367344,TRUE,TRUE,1,1.507580605
sym_4_on_6,sym_4_mc_1,lcsb,CCc1c(CC)c([Lr])[nH]c1c2nc(c3c(CC)c(CC)c([Lr])[nH]3)ccc2,18.93262,13.82051,0.262265,5908.64,0.259236498,0.291947176,0.743486978,2.815079969,TRUE,TRUE,1,3.725384204
sym_4_on_6,sym_4_mc_1,sodb,CCc1c(CC)c([Lr])[nH]c1c2nc(c3c(CC)c(CC)c([Lr])[nH]3)ccc2,29.56321,15.37788,0.217982,5766.97,0.302761925,0.318778298,0.743399586,2.899488261,TRUE,TRUE,1,3.725384204
sym_4_vae_2723,sym_13_mc_12,ith,CN1CN(C)C2=C(c3ccc([Lr])cc3)CC=C(c4ccc([Lr])cc4)C12,14.8098,9.19361,0.447304,4298.12,0.260559304,0.258819997,0.743385119,3.096273784,TRUE,TRUE,1,4.324882113
sym_4_on_7,sym_4_mc_1,diab,[Lr]c1cc2nc(c3ccc(c4nc5ccc([Lr])cc5[nH]4)cc3)[nH]c2cc1,33.50106,27.45421,0.0822341,7468.47,0.235391864,0.589264907,0.74331966,4.004839197,TRUE,TRUE,0,4.39196143
sym_5_vae_BR3264,sym_8_mc_8,scu,[Lr]c1cc(S(=O)(c2cc([Lr])ccc23)=O)c3cc1,25.73427,22.76928,0.276157,5076.92,0.245232765,0.29813437,0.743306367,2.656170734,TRUE,TRUE,1,3.070967422
sym_3_vae_192,sym_5_mc_2,pto,O=c(n([Lr])c(cccc1)c1n2[Lr])c2=O,13.13284,8.80615,0.558866,3727.38,0.234678395,0.217724875,0.743284005,2.424713314,FALSE,FALSE,-1,1.995010882
sym_4_on_7,sym_4_mc_1,sodb,CN1C=CN(Cc2c(c3ccc([Lr])cc3)ccc([Lr])c2)C1,34.10392,16.74989,0.158653,6523.1,0.242434651,0.391973781,0.74327745,3.358484601,TRUE,TRUE,1,3.617096826
sym_3_vae_561,sym_9_mc_5,spn,[Lr]c1nc([Lr])n[nH]1,27.46201,21.80718,0.3799,2834.76,0.251951573,0.174430837,0.743231435,1.517612545,TRUE,TRUE,1,1.264928031
None,sym_4_mc_1,dia,Cc1c(c2ccc(c3ccc(c4c(C)nn([Lr])c4C)cc3)cc2)c(C)n([Lr])n1,35.28203,30.92191,0.0713318,7863.04,0.23261395,0.620559703,0.743183859,4.175774639,TRUE,TRUE,0,4.100392105
sym_5_vae_1038,sym_12_mc_11,ftw,[Lr]c1ccc(cc1)C=Cc1ccc(cc1)[Lr],20.96316,10.946,0.318631,5378.77,0.174277324,0.25556797,0.74318261,2.799357781,TRUE,TRUE,1,2.145758292
sym_3_vae_251,sym_4_mc_1,bor,[Lr]c1ccc(N2C(C3C(C4C=CC3C5C4C(N(c6ccc([Lr])cc6)C5=O)=O)C2=O)=O)cc1,49.19305,34.95014,0.0604175,7171.91,0.237073611,0.732314493,0.743174232,4.520154427,TRUE,TRUE,1,3.622781434
sym_3_vae_289,sym_6_mc_3,pyr,[Lr]c1cc(S(=O)(c2cc([Lr])ccc23)=O)c3cc1,19.90829,13.45854,0.269766,5867.06,0.214818009,0.272401135,0.74317147,2.719659427,TRUE,TRUE,1,3.070967422
sym_3_vae_1001,sym_3_mc_0,srsb,[Lr]c1ccc(c2cc3c(cc(c4ccc([Lr])cc4)cc5)c5[nH]c3cc2)cc1,42.2033,32.76353,0.059675,7437.24,0.235560669,0.742939837,0.743170289,4.597523571,FALSE,FALSE,-1,4.084799667
sym_3_vae_644,sym_4_mc_1,bor,[Lr]c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)[Lr],44.87282,34.05874,0.0577586,7944.86,0.239348199,0.773726892,0.743115908,4.775484866,TRUE,TRUE,1,2.840614465
sym_3_vae_561,sym_9_mc_5,spn,CN1CN(C)c2c(c3ccc([Lr])cc3)ccc(c4ccc([Lr])cc4)c21,63.04393,54.65096,0.0887527,4672.68,0.192358974,0.46040987,0.743112448,3.659550926,TRUE,TRUE,1,3.936801876
sym_5_on_13,sym_7_mc_4,tpt,O=C1c2c(c3ccc([Lr])cc31)ccc([Lr])c2,23.80161,19.37915,0.316218,4790.88,0.202767579,0.235301283,0.743077025,2.975843284,TRUE,TRUE,1,3.01227979
sym_4_vae_2723,sym_4_mc_1,sodb,COc(c1)c(OC)cc2c1c(c3ccc(/C=C/[Lr])cc3)c(cc(OC)c(OC)c4)c4c2c5ccc(/C=C/[Lr])cc5,57.83597,31.87335,0.0714825,7780.27,0.232266861,0.646747455,0.743069514,4.396502575,FALSE,FALSE,-1,4.057719
None,sym_6_mc_3,pcu,Cc1c(c2cc(c3c(C)nn([Lr])c3C)ccc2)c(C)n([Lr])n1,18.54729,13.74208,0.326658,5233.34,0.190941607,0.217938011,0.743068405,2.177858194,TRUE,TRUE,1,3.642198431
sym_5_on_10,sym_9_mc_5,soc,[Lr]c1c2CCc2c(c2c1CC2)[Lr],14.97883,12.69652,0.587176,2668.21,0.216216646,0.162611143,0.743035895,2.136924895,TRUE,TRUE,1,2.890180763
sym_5_vae_304,sym_5_mc_2,ssb,[Lr]c1cc2nc(c3ccc(c4nc5ccc([Lr])cc5[nH]4)cc3)[nH]c2cc1,44.33207,28.48003,0.0912467,6695.19,0.222211685,0.505904935,0.743032691,3.595708932,TRUE,TRUE,1,4.39196143
sym_5_on_10,sym_5_mc_2,rhrb,[Lr]c1ccc2c(c1)ccc1c2ccc(c1)[Lr],42.21184,19.48433,0.16035,6106.94,0.22915259,0.403207104,0.743023539,3.37717204,TRUE,TRUE,1,3.484933211
None,sym_8_mc_7,reo,[Lr]c1sc2c(c1)sc1c2sc(c1)[Lr],18.10113,6.6075,0.663935,3003.82,0.186490195,0.189100031,0.743003969,2.560400848,TRUE,TRUE,1,2.946928202
sym_3_vae_762,sym_9_mc_5,spn,O=C1c2c(c3ccc([Lr])cc31)ccc([Lr])c2,42.44491,36.67976,0.163425,4142.82,0.216098643,0.313727296,0.742995918,2.679982206,TRUE,TRUE,1,3.01227979
sym_5_vae_BR3264,sym_8_mc_9,scu,Cc1c(c2ccc(c3ccc(c4c(C)nn([Lr])c4C)cc3)cc2)c(C)n([Lr])n1,24.32403,22.38064,0.221133,5615.15,0.258734205,0.29937605,0.742994892,2.539012823,TRUE,TRUE,1,4.100392105
sym_5_vae_84,sym_5_mc_2,ssa,[Lr]c1cnc(nc1)c1ncc(cn1)[Lr],32.57483,29.19082,0.179074,6145.17,0.345047604,0.377441477,0.742976185,2.965065343,TRUE,TRUE,0,2.894283744
sym_5_vae_218,sym_8_mc_7,csq,[Lr]c1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccc([Lr])cc4)cc3)cc2)cc1,72.58661,67.04772,0.0602541,8203.34,0.231755085,0.743583046,0.742974765,4.802683126,TRUE,TRUE,1,3.724608537
sym_5_vae_BR3264,sym_5_mc_2,nbob,O=c(n([Lr])c(cccc1)c1n2[Lr])c2=O,15.9301,7.55384,0.535055,3761.74,0.239541014,0.226822022,0.742967838,2.531611718,FALSE,FALSE,-1,1.995010882
sym_4_vae_645,sym_9_mc_5,iac,[Lr]c1cn([Lr])nn1,8.42944,6.71146,1.07636,2122.31,0.227728814,0.11053928,0.742953952,1.356124334,TRUE,TRUE,1,1.579602137
sym_5_vae_BR3264,sym_7_mc_4,stp,[Lr]c1cc2[nH]c(c3ccc(c4[nH]c5cc([Lr])ccc5n4)cc3)nc2cc1,39.29873,35.13615,0.136474,6143.39,0.193088369,0.35700807,0.742951864,3.83139242,TRUE,TRUE,0,4.304249428
sym_5_vae_BR3264,sym_7_mc_4,stp,[Lr]C1=CC2C3(C24C3C=C([Lr])C=C4)C=C1,28.70878,26.7537,0.230237,5443.78,0.183605843,0.2937535,0.742941986,2.955047688,TRUE,TRUE,1,2.890672014
sym_5_vae_1526,sym_4_mc_1,pth,[Lr]c1ccc2c(c1)ccc1c2ccc(c1)[Lr],20.1824,17.85974,0.17631,6484.96,0.229207868,0.393560185,0.742941575,3.235471421,TRUE,TRUE,1,3.484933211
sym_4_vae_153,sym_4_mc_1,diab,[Lr]c1cc(CCc2cc([Lr])ccc23)c3cc1,21.36201,17.38314,0.174637,6709.17,0.224016009,0.388424766,0.742939876,3.321079229,FALSE,FALSE,-1,3.161673852
sym_5_vae_BR3264,sym_7_mc_4,tpt,[Lr]c1cc2nc(c3ccc(c4nc5ccc([Lr])cc5[nH]4)cc3)[nH]c2cc1,36.24336,32.34323,0.129531,6720.96,0.197122868,0.404164024,0.742927006,3.318897821,TRUE,TRUE,1,4.39196143
sym_5_on_11,sym_8_mc_9,scu,[Lr]C1=CC2C3(C24C3C=C([Lr])C=C4)C=C1,14.89717,12.82416,0.464754,4003.08,0.236553326,0.247069304,0.742904399,2.692079088,TRUE,TRUE,0,2.890672014
sym_5_on_12,sym_7_mc_4,stp,[Lr]c1ccc2c(c1)oc1c2ccc(c1)[Lr],31.3386,29.12189,0.216725,5195.95,0.186880961,0.305601063,0.742900531,2.888580612,TRUE,TRUE,1,3.210211311
sym_4_on_6,sym_16_mc_14,gar,CCCCCCc1c(c2c(CCCCCC)cc([Lr])s2)sc([Lr])c1,12.19582,7.10674,0.829922,1757.76,0.241844354,0.121903395,0.742888514,1.883138299,TRUE,TRUE,1,3.663384238
sym_5_vae_298,sym_4_mc_1,pth,[Lr]n1cc([Lr])nn1,14.08723,11.07037,0.332741,5557.51,0.231505938,0.29693926,0.742881574,2.860447135,TRUE,TRUE,1,1.579602137
sym_4_vae_107,sym_4_mc_1,sodb,[Lr]c(c1)cc2c(=O)oc3cc([Lr])cc4c3c2c1oc4=O,38.78415,19.10512,0.151471,5945.51,0.22298432,0.395585927,0.742880066,3.220340404,TRUE,TRUE,1,3.145289611
sym_3_vae_337,sym_4_mc_1,ctn,CN1CN(C)C2=C(c3ccc([Lr])cc3)CC=C(c4ccc([Lr])cc4)C12,42.24009,33.45582,0.0597818,7561.66,0.226796205,0.710055031,0.742869985,4.83675246,TRUE,TRUE,1,4.324882113
sym_5_on_11,sym_7_mc_4,stp,[Lr]c1cc2[nH]c(c3ccc(c4[nH]c5cc([Lr])ccc5n4)cc3)nc2cc1,52.33901,50.42438,0.088819,6663.84,0.197559791,0.516906991,0.742869328,3.905035625,TRUE,TRUE,1,4.304249428
sym_4_on_8,sym_4_mc_1,sodb,CSC1=C(C(SC)=C2C1=C(C([Lr])=C2SC)SC)[Lr],29.60714,15.73727,0.247944,4954.73,0.250892388,0.324701923,0.742847566,3.022739289,TRUE,TRUE,1,2.977084537
sym_4_on_7,sym_4_mc_1,sodb,[Lr]c1ccc2c(c1)cc1c(c2)cc(cc1)[Lr],37.9487,20.2243,0.122887,6865.03,0.226062091,0.488198294,0.7428308,3.633304304,TRUE,TRUE,1,3.225459071
sym_5_on_12,sym_7_mc_4,tpt,[Lr]c1ncc(nc1)[Lr],45.24089,41.09196,0.111992,7006.24,0.175150117,0.445666086,0.742827937,2.575451495,TRUE,TRUE,1,2.387899402
sym_4_vae_107,sym_9_mc_5,iac,CN1C=CN(Cc2c(c3c(CN4C=CN(C)C4)cc([Lr])cc3)ccc([Lr])c2)C1,14.46317,8.85284,0.589635,3215.37,0.208793354,0.158555845,0.742825593,2.303512534,TRUE,TRUE,0,4.179388618
sym_5_vae_1526,sym_5_mc_2,ssa,[Lr]c1oc(cnc(c2cccc(c3cc4cc([Lr])oc4cn3)n2)c5)c5c1,33.7485,28.85414,0.133775,6078.29,0.231359414,0.414619477,0.742819258,3.048610726,FALSE,FALSE,-1,4.569528431
sym_5_vae_BR911,sym_5_mc_2,ssb,COc(c1)c(OC)cc2c1c(c3ccc(/C=C/[Lr])cc3)c(cc(OC)c(OC)c4)c4c2c5ccc(/C=C/[Lr])cc5,53.38639,40.90872,0.0779269,7654.99,0.223444747,0.600994587,0.742775501,4.2140582,FALSE,FALSE,-1,4.057719
sym_3_vae_251,sym_3_mc_0,srsb,[Lr]C#CC12C3C4C2C2C1C3C42C#C[Lr],44.06236,42.86619,0.0444404,7808.03,0.232038655,0.907763344,0.742758079,5.459705485,TRUE,TRUE,1,2.449342122
sym_5_vae_1038,sym_7_mc_4,tpt,Cc1c(c2ccc(c3ccc(c4c(C)nn([Lr])c4C)cc3)cc2)c(C)n([Lr])n1,28.07797,25.24625,0.205217,5680.57,0.202185459,0.299022647,0.742735182,3.077743126,TRUE,TRUE,1,4.100392105
sym_5_vae_BR911,sym_7_mc_4,stp,[Lr]c1n(N)c([Lr])nn1,40.52265,37.87168,0.125338,6857.36,0.198136973,0.410946876,0.742716888,2.611772863,TRUE,TRUE,1,1.783111318
sym_5_vae_434,sym_5_mc_2,rhrb,[Lr]c1ccc(c2c3ccccc3c(c4c5ccccc5c(c6ccc([Lr])cc6)c7c4cccc7)c8c2cccc8)cc1,64.99817,34.5125,0.105248,6381.42,0.232769707,0.483256291,0.742701237,3.895167174,TRUE,TRUE,1,3.840323962
sym_5_vae_84,sym_7_mc_4,stp,c1c2cc([Lr])ccc2nc(c(n3)ccc4c3ccc([Lr])c4)c1,26.33028,18.96415,0.162923,6698.04,0.260984778,0.38091765,0.74265379,3.28299282,TRUE,TRUE,1,4.249720387
